Program.Unique.ID,Univesity.Name,Program.Name,University.type,Area,Grade,Program.type,State,Program.score
"1,1",UNIVERSIDADE VILA VELHA,SOCIOLOGIA POLÍTICA,PRIVADA,SOCIOLOGIA,MESTRADO,ACADÊMICO,ES,3
"1,2",UNIVERSIDADE VILA VELHA,SEGURANÇA PÚBLICA,PRIVADA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,ES,3
"1,3",UNIVERSIDADE VILA VELHA,CIÊNCIA ANIMAL,PRIVADA,MEDICINA VETERINÁRIA,MESTRADO,ACADÊMICO,ES,3
"1,4",UNIVERSIDADE VILA VELHA,ARQUITETURA E CIDADE,PRIVADA,"ARQUITETURA, URBANISMO E DESIGN",MESTRADO,ACADÊMICO,ES,3
"2,1",UNIVERSIDADE VEIGA DE ALMEIDA,"PSICANÁLISE, SAÚDE E SOCIEDADE",PRIVADA,INTERDISCIPLINAR,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"2,2",UNIVERSIDADE VEIGA DE ALMEIDA,CIÊNCIAS DO MEIO AMBIENTE,PRIVADA,CIÊNCIAS AMBIENTAIS,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,3
"3,1",UNIVERSIDADE VALE DO RIO DOCE,GESTÃO INTEGRADA DO TERRITÓRIO,PRIVADA,INTERDISCIPLINAR,MESTRADO,ACADÊMICO,MG,3
"4,1",UNIVERSIDADE SALVADOR,"DIREITO, GOVERNANÇA E POLÍTICAS PÚBLICAS",PRIVADA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,BA,4
"4,2",UNIVERSIDADE SALVADOR,DESENVOLVIMENTO REGIONAL E URBANO,PRIVADA,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,MESTRADO/DOUTORADO,ACADÊMICO,BA,3
"5,1",UNIVERSIDADE SALGADO DE OLIVEIRA,PSICOLOGIA,PRIVADA,PSICOLOGIA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"5,2",UNIVERSIDADE SALGADO DE OLIVEIRA,CIÊNCIAS DA ATIVIDADE FÍSICA,PRIVADA,EDUCAÇÃO FÍSICA,MESTRADO,ACADÊMICO,RJ,3
"6,1",UNIVERSIDADE FUMEC,"INSTITUIÇÕES SOCIAIS, DIREITO E DEMOCRACIA",PRIVADA,DIREITO,MESTRADO,ACADÊMICO,MG,4
"6,2",UNIVERSIDADE FUMEC,ADMINISTRAÇÃO,PRIVADA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"7,1",UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,ENGENHARIA ELÉTRICA,PÚBLICA,ENGENHARIAS IV,MESTRADO,ACADÊMICO,RN,3
"8,1",UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,TECNOLOGIA E GESTÃO EM EDUCAÇÃO A DISTÂNCIA,PÚBLICA,EDUCAÇÃO,MESTRADO PROFISSIONAL,PROFISSIONAL,PE,3
"9,1",UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,"TECNOLOGIA, AMBIENTE E SOCIEDADE",PÚBLICA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,MG,3
"9,2",UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,ENSINO EM SAÚDE,PÚBLICA,SAÚDE COLETIVA,MESTRADO PROFISSIONAL,PROFISSIONAL,MG,3
"9,3",UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,"EDUCAÇÃO EM CIÊNCIAS, MATEMÁTICA E TECNOLOGIA",PÚBLICA,ENSINO,MESTRADO PROFISSIONAL,PROFISSIONAL,MG,A
"9,4",UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,CIÊNCIAS HUMANAS,PÚBLICA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,MG,3
"10,1",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,EXTENSÃO RURAL,PÚBLICA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,BA,3
"10,2",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,ENGENHARIA AGRÍCOLA,PÚBLICA,CIÊNCIAS AGRÁRIAS I,MESTRADO,ACADÊMICO,BA,3
"10,3",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,EDUCAÇÃO FÍSICA,PÚBLICA,EDUCAÇÃO FÍSICA,MESTRADO,ACADÊMICO,PE,3
"10,4",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,DINÂMICAS DE DESENVOLVIMENTO DO SEMIÁRIDO,PÚBLICA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,PE,3
"10,5",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,CIÊNCIAS VETERINÁRIAS NO SEMIÁRIDO,PÚBLICA,MEDICINA VETERINÁRIA,MESTRADO/DOUTORADO,ACADÊMICO,PE,4
"10,6",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,CIÊNCIA ANIMAL,PÚBLICA,ZOOTECNIA / RECURSOS PESQUEIROS,MESTRADO/DOUTORADO,ACADÊMICO,PE,4
"10,7",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,BIOCIÊNCIAS,PÚBLICA,FARMÁCIA,MESTRADO,ACADÊMICO,PE,3
"10,8",UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,ARQUEOLOGIA,PÚBLICA,ANTROPOLOGIA / ARQUEOLOGIA,MESTRADO,ACADÊMICO,PI,A
"11,1",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,PSICOLOGIA,PÚBLICA,PSICOLOGIA,MESTRADO,ACADÊMICO,MG,3
"11,2",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,MEDICINA TROPICAL E INFECTOLOGIA,PÚBLICA,MEDICINA II,MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"11,3",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA,PÚBLICA,ENSINO,MESTRADO,ACADÊMICO,MG,A
"11,4",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,EDUCAÇÃO,PÚBLICA,EDUCAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"11,5",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,CIÊNCIAS DA SAÚDE,PÚBLICA,MEDICINA II,MESTRADO/DOUTORADO,ACADÊMICO,MG,3
"11,6",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,CIÊNCIA E TECNOLOGIA DE MATERIAIS,PÚBLICA,MATERIAIS,MESTRADO,ACADÊMICO,MG,3
"11,7",UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,CIÊNCIA E TECNOLOGIA AMBIENTAL,PÚBLICA,CIÊNCIAS AMBIENTAIS,MESTRADO,ACADÊMICO,MG,3
"12,1",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,MÚSICA,PÚBLICA,ARTES,MESTRADO,ACADÊMICO,RN,3
"12,2",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,GESTÃO DA QUALIDADE EM SERVIÇOS DE SAÚDE,PÚBLICA,SAÚDE COLETIVA,MESTRADO PROFISSIONAL,PROFISSIONAL,RN,3
"12,3",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,FONOAUDIOLOGIA,PÚBLICA,EDUCAÇÃO FÍSICA,MESTRADO,ACADÊMICO,RN,3
"12,4",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,ENSINO NA SAÚDE,PÚBLICA,ENSINO,MESTRADO PROFISSIONAL,PROFISSIONAL,RN,3
"12,5",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,BIOINFORMÁTICA,PÚBLICA,CIÊNCIAS BIOLÓGICAS I,MESTRADO/DOUTORADO,ACADÊMICO,RN,5
"12,6",UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,ADMINISTRAÇÃO,PÚBLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO/DOUTORADO,ACADÊMICO,RN,4
"13,1",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,PSIQUIATRIA E SAÚDE MENTAL,PÚBLICA,MEDICINA II,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"13,2",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,PROJETO DE ESTRUTURAS,PÚBLICA,ENGENHARIAS I,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,3
"13,3",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"POLÍTICAS PÚBLICAS, ESTRATÉGIAS E DESENVOLVIMENTO",PÚBLICA,INTERDISCIPLINAR,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"13,4",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,POLÍTICAS PÚBLICAS EM DIREITOS HUMANOS,PÚBLICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MESTRADO,ACADÊMICO,RJ,3
"13,5",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,PLANEJAMENTO ENERGÉTICO,PÚBLICA,ENGENHARIAS III,MESTRADO/DOUTORADO,ACADÊMICO,RJ,6
"13,6",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,MULTIDISCIPLINAR EM FÍSICA APLICADA,PÚBLICA,ASTRONOMIA / FÍSICA,MESTRADO,ACADÊMICO,RJ,4
"13,7",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,MEDICINA (RADIOLOGIA),PÚBLICA,MEDICINA II,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"13,8",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,MEDICINA (CARDIOLOGIA),PÚBLICA,MEDICINA I,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"13,9",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,LINGÜÍSTICA,PÚBLICA,LINGUÍSTICA E LITERATURA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,6
"13,1",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,LETRAS (LETRAS VERNÁCULAS),PÚBLICA,LINGUÍSTICA E LITERATURA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,6
"13,11",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,FORMAÇÃO PARA A PESQUISA BIOMÉDICA,PÚBLICA,CIÊNCIAS BIOLÓGICAS II,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,4
"13,12",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ENSINO DE HISTÓRIA,PÚBLICA,HISTÓRIA,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,4
"13,13",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ENGENHARIA DE TRANSPORTES,PÚBLICA,ENGENHARIAS I,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"13,14",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ECONOMIA DA INDÚSTRIA E DA TECNOLOGIA,PÚBLICA,ECONOMIA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,6
"13,15",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ECOLOGIA,PÚBLICA,BIODIVERSIDADE,MESTRADO/DOUTORADO,ACADÊMICO,RJ,5
"13,16",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,CIÊNCIAS BIOLÓGICAS (GENÉTICA),PÚBLICA,CIÊNCIAS BIOLÓGICAS I,MESTRADO/DOUTORADO,ACADÊMICO,RJ,7
"13,17",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ASTRONOMIA,PÚBLICA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"13,18",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ARTES VISUAIS,PÚBLICA,ARTES,MESTRADO/DOUTORADO,ACADÊMICO,RJ,6
"13,19",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ARQUITETURA PAISAGÍSTICA,PÚBLICA,"ARQUITETURA, URBANISMO E DESIGN",MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,4
"13,2",UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,ARQUEOLOGIA,PÚBLICA,ANTROPOLOGIA / ARQUEOLOGIA,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"14,1",UNIVERSIDADE FEDERAL DO PARÁ,EDUCAÇÃO NA AMAZÔNIA,PÚBLICA,EDUCAÇÃO,DOUTORADO,ACADÊMICO,PA,A
"15,1",UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,CIÊNCIAS DA SOCIEDADE,PÚBLICA,INTERDISCIPLINAR,MESTRADO,ACADÊMICO,PA,3
"15,2",UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,BIOCIÊNCIAS,PÚBLICA,CIÊNCIAS BIOLÓGICAS II,MESTRADO,ACADÊMICO,PA,3
"16,1",UNIVERSIDADE FEDERAL DO MARANHÃO,QUÍMICA UFMA - IFMA,PÚBLICA,QUÍMICA,DOUTORADO,ACADÊMICO,MA,A
"16,2",UNIVERSIDADE FEDERAL DO MARANHÃO,QUÍMICA,PÚBLICA,QUÍMICA,MESTRADO,ACADÊMICO,MA,3
"16,3",UNIVERSIDADE FEDERAL DO MARANHÃO,POLÍTICAS PÚBLICAS,PÚBLICA,SERVIÇO SOCIAL,MESTRADO/DOUTORADO,ACADÊMICO,MA,6
"16,4",UNIVERSIDADE FEDERAL DO MARANHÃO,MATEMATICA,PÚBLICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO,ACADÊMICO,MA,3
"16,5",UNIVERSIDADE FEDERAL DO MARANHÃO,ENSINO DE CIÊNCIAS E MATEMÁTICA,PÚBLICA,ENSINO,MESTRADO,ACADÊMICO,MA,3
"16,6",UNIVERSIDADE FEDERAL DO MARANHÃO,CULTURA E SOCIEDADE,PÚBLICA,INTERDISCIPLINAR,MESTRADO,ACADÊMICO,MA,3
"16,7",UNIVERSIDADE FEDERAL DO MARANHÃO,COMUNICAÇÃO,PÚBLICA,COMUNICAÇÃO E INFORMAÇÃO,MESTRADO PROFISSIONAL,PROFISSIONAL,MA,A
"16,8",UNIVERSIDADE FEDERAL DO MARANHÃO,CIÊNCIAS AMBIENTAIS,PÚBLICA,CIÊNCIAS AMBIENTAIS,MESTRADO,ACADÊMICO,MA,A
"16,9",UNIVERSIDADE FEDERAL DO MARANHÃO,CIÊNCIA DOS MATERIAS,PÚBLICA,MATERIAIS,MESTRADO/DOUTORADO,ACADÊMICO,MA,4
"16,1",UNIVERSIDADE FEDERAL DO MARANHÃO,CIÊNCIA DA COMPUTAÇÃO,PÚBLICA,CIÊNCIA DA COMPUTAÇÃO,DOUTORADO,ACADÊMICO,MA,A
"16,11",UNIVERSIDADE FEDERAL DO MARANHÃO,CIÊNCIA ANIMAL,PÚBLICA,ZOOTECNIA / RECURSOS PESQUEIROS,MESTRADO,ACADÊMICO,MA,3
"17,1",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,NEUROLOGIA,PÚBLICA,MEDICINA II,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"17,2",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,MEMÓRIA SOCIAL,PÚBLICA,INTERDISCIPLINAR,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"17,3",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,GESTÃO DE DOCUMENTOS E ARQUIVOS,PÚBLICA,COMUNICAÇÃO E INFORMAÇÃO,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,3
"17,4",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,ENFERMAGEM E BIOCIÊNCIAS,PÚBLICA,ENFERMAGEM,DOUTORADO,ACADÊMICO,RJ,4
"17,5",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,ECOTURISMO E CONSERVAÇÃO,PÚBLICA,CIÊNCIAS AMBIENTAIS,MESTRADO PROFISSIONAL,PROFISSIONAL,RJ,4
"17,6",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,CIÊNCIAS BIOLÓGICAS (BIODIVERSIDADE NEOTROPICAL),PÚBLICA,BIODIVERSIDADE,MESTRADO/DOUTORADO,ACADÊMICO,RJ,4
"17,7",UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,BIOLOGIA MOLECULAR E CELULAR,PÚBLICA,CIÊNCIAS BIOLÓGICAS I,MESTRADO,ACADÊMICO,RJ,3
"18,1",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,QUÍMICA,PÚBLICA,QUÍMICA,MESTRADO/DOUTORADO,ACADÊMICO,ES,5
"18,2",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,PROFISSIONAL EM EDUCAÇÃO,PÚBLICA,EDUCAÇÃO,MESTRADO PROFISSIONAL,PROFISSIONAL,ES,3
"18,3",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,MATEMÁTICA,PÚBLICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO,ACADÊMICO,ES,3
"18,4",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,LINGÜÍSTICA,PÚBLICA,LINGUÍSTICA E LITERATURA,MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,5",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,LETRAS,PÚBLICA,LINGUÍSTICA E LITERATURA,MESTRADO/DOUTORADO,ACADÊMICO,ES,5
"18,6",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,INFORMÁTICA,PÚBLICA,CIÊNCIA DA COMPUTAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,7",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,FÍSICA,PÚBLICA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,8",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ENSINO NA EDUCAÇÃO BÁSICA,PÚBLICA,ENSINO,MESTRADO,ACADÊMICO,ES,3
"18,9",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ENSINO DE FÍSICA,PÚBLICA,ENSINO,MESTRADO PROFISSIONAL,PROFISSIONAL,ES,3
"18,1",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ENGENHARIA E DESENVOLVIMENTO SUSTENTÁVEL,PÚBLICA,ENGENHARIAS I,MESTRADO PROFISSIONAL,PROFISSIONAL,ES,3
"18,11",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ENFERMAGEM,PÚBLICA,ENFERMAGEM,MESTRADO PROFISSIONAL,PROFISSIONAL,ES,3
"18,12",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,EDUCAÇÃO FÍSICA,PÚBLICA,EDUCAÇÃO FÍSICA,MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,13",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,EDUCAÇÃO,PÚBLICA,EDUCAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,ES,5
"18,14",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,CIÊNCIAS VETERINÁRIAS,PÚBLICA,MEDICINA VETERINÁRIA,MESTRADO,ACADÊMICO,ES,3
"18,15",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,CIÊNCIAS FISIOLÓGICAS,PÚBLICA,CIÊNCIAS BIOLÓGICAS II,MESTRADO/DOUTORADO,ACADÊMICO,ES,5
"18,16",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,CIÊNCIAS CONTÁBEIS,PÚBLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,17",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,CIÊNCIA DA INFORMAÇÃO,PÚBLICA,COMUNICAÇÃO E INFORMAÇÃO,MESTRADO,ACADÊMICO,ES,A
"18,18",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,BIOLOGIA VEGETAL,PÚBLICA,CIÊNCIAS AGRÁRIAS I,MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,19",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"ASTROFÍSICA, COSMOLOGIA E GRAVITAÇÃO",PÚBLICA,ASTRONOMIA / FÍSICA,DOUTORADO,ACADÊMICO,ES,5
"18,2",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ARQUITETURA E URBANISMO,PÚBLICA,"ARQUITETURA, URBANISMO E DESIGN",MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"18,21",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,AGRICULTURA TROPICAL,PÚBLICA,CIÊNCIAS AGRÁRIAS I,MESTRADO,ACADÊMICO,ES,4
"18,22",UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,ADMINISTRAÇÃO,PÚBLICA,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO/DOUTORADO,ACADÊMICO,ES,4
"19,1",UNIVERSIDADE FEDERAL DO CEARÁ,LOGÍSTICA E PESQ. OPERACIONAL,PÚBLICA,ENGENHARIAS III,MESTRADO,ACADÊMICO,CE,2
"19,2",UNIVERSIDADE FEDERAL DO CEARÁ,FILOSOFIA,PÚBLICA,FILOSOFIA,MESTRADO/DOUTORADO,ACADÊMICO,CE,4
"19,3",UNIVERSIDADE FEDERAL DO CEARÁ,DESENVOLVIMENTO REGIONAL SUSTENTÁVEL,PÚBLICA,CIÊNCIAS AMBIENTAIS,MESTRADO,ACADÊMICO,CE,3
"19,4",UNIVERSIDADE FEDERAL DO CEARÁ,CIÊNCIAS MÉDICO-CIRÚRGICAS,PÚBLICA,MEDICINA III,MESTRADO/DOUTORADO,ACADÊMICO,CE,5
"20,1",UNIVERSIDADE FEDERAL DO CARIRI,DESENVOLVIMENTO REGIONAL SUSTENTÁVEL,PÚBLICA,CIÊNCIAS AMBIENTAIS,MESTRADO,ACADÊMICO,CE,3
"21,1",UNIVERSIDADE FEDERAL DO AMAZONAS,INFORMÁTICA,PÚBLICA,CIÊNCIA DA COMPUTAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,AM,5
"22,1",UNIVERSIDADE FEDERAL DO ACRE,PRODUÇÃO VEGETAL,PÚBLICA,CIÊNCIAS AGRÁRIAS I,MESTRADO/DOUTORADO,ACADÊMICO,AC,4
"22,2",UNIVERSIDADE FEDERAL DO ACRE,ENSINO DE CIÊNCIAS E MATEMÁTICA,PÚBLICA,ENSINO,MESTRADO PROFISSIONAL,PROFISSIONAL,AC,3
"22,3",UNIVERSIDADE FEDERAL DO ACRE,DESENVOLVIMENTO REGIONAL,PÚBLICA,INTERDISCIPLINAR,MESTRADO,ACADÊMICO,AC,2
"23,1",UNIVERSIDADE FEDERAL DE VIÇOSA,ENGENHARIA CIVIL,PÚBLICA,ENGENHARIAS I,MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"23,2",UNIVERSIDADE FEDERAL DE VIÇOSA,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,PÚBLICA,CIÊNCIA DE ALIMENTOS,MESTRADO/DOUTORADO,ACADÊMICO,MG,5
"23,3",UNIVERSIDADE FEDERAL DE VIÇOSA,CIÊNCIA DA COMPUTAÇÃO,PÚBLICA,CIÊNCIA DA COMPUTAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"24,1",UNIVERSIDADE FEDERAL DE UBERLÂNDIA,ENGENHARIA ELÉTRICA,PÚBLICA,ENGENHARIAS IV,MESTRADO/DOUTORADO,ACADÊMICO,MG,5
"24,2",UNIVERSIDADE FEDERAL DE UBERLÂNDIA,EDUCAÇÃO,PÚBLICA,EDUCAÇÃO,MESTRADO/DOUTORADO,ACADÊMICO,MG,5
"25,1",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,MÚSICA,PÚBLICA,ARTES,MESTRADO,ACADÊMICO,MG,A
"25,2",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,FISICA E QUIMICA DE MATERIAIS,PÚBLICA,MATERIAIS,MESTRADO/DOUTORADO,ACADÊMICO,MG,4
"25,3",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,ECOLOGIA,PÚBLICA,BIODIVERSIDADE,MESTRADO,ACADÊMICO,MG,3
"25,4",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,"DESENVOLVIMENTO, PLANEJAMENTO E TERRITÓRIO",PÚBLICA,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,MESTRADO,ACADÊMICO,MG,A
"25,5",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,CIÊNCIAS MORFOFUNCIONAIS,PÚBLICA,CIÊNCIAS BIOLÓGICAS II,MESTRADO,ACADÊMICO,MG,4
"25,6",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,CIÊNCIAS FARMACÊUTICAS,PÚBLICA,FARMÁCIA,MESTRADO,ACADÊMICO,MG,3
"25,7",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,CIÊNCIAS AGRÁRIAS,PÚBLICA,CIÊNCIAS AGRÁRIAS I,MESTRADO,ACADÊMICO,MG,3
"25,8",UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,CIÊNCIA DA COMPUTAÇÃO,PÚBLICA,CIÊNCIA DA COMPUTAÇÃO,MESTRADO,ACADÊMICO,MG,3
"26,1",UNIVERSIDADE FEDERAL DE SÃO CARLOS,ESTUDOS DE LITERATURA,PÚBLICA,LINGUÍSTICA E LITERATURA,MESTRADO/DOUTORADO,ACADÊMICO,SP,4
"26,2",UNIVERSIDADE FEDERAL DE SÃO CARLOS,ENSINO DE CIÊNCIAS EXATAS,PÚBLICA,ENSINO,MESTRADO PROFISSIONAL,PROFISSIONAL,SP,3
"26,3",UNIVERSIDADE FEDERAL DE SÃO CARLOS,CIÊNCIA E ENGENHARIA DOS MATERIAIS,PÚBLICA,ENGENHARIAS II,MESTRADO/DOUTORADO,ACADÊMICO,SP,7
"27,1",UNIVERSIDADE FEDERAL DE RONDÔNIA,PSICOLOGIA,PÚBLICA,PSICOLOGIA,MESTRADO,ACADÊMICO,RO,3
"27,2",UNIVERSIDADE FEDERAL DE RONDÔNIA,FILOSOFIA,PÚBLICA,FILOSOFIA,MESTRADO,ACADÊMICO,RO,A
"27,3",UNIVERSIDADE FEDERAL DE RONDÔNIA,ENSINO EM CIÊNCIAS DA SAÚDE,PÚBLICA,INTERDISCIPLINAR,MESTRADO PROFISSIONAL,PROFISSIONAL,RO,1
"27,4",UNIVERSIDADE FEDERAL DE RONDÔNIA,ENSINO DE CIÊNCIAS DA NATUREZA - PPGECN,PÚBLICA,ENSINO,MESTRADO,ACADÊMICO,RO,3
